"Match_Id","Innings","Team","Over","Runs Scored","Extras","Overall","x","RunRate","Target","RunsNeeded","RunRateNeeded","Team1","Team2","Toss_Winner","match_winner","TossWin","Win"
598041,2,5,5,3,1,4,36,7.2,172,136,9.06666666666667,5,2,5,5,1,1
598052,2,5,5,7,0,7,40,8,179,139,9.26666666666667,5,10,10,5,0,1
598054,2,5,5,9,0,9,36,7.2,155,119,7.93333333333333,5,6,6,5,0,1
598057,2,5,5,11,0,11,31,6.2,146,115,7.66666666666667,4,5,5,5,1,1
598063,2,5,5,1,0,1,19,3.8,142,123,8.2,5,3,5,5,1,1
598068,2,5,5,5,0,5,27,5.4,167,140,9.33333333333333,7,5,5,7,1,0
598070,2,5,5,13,0,13,30,6,137,107,7.13333333333333,11,5,11,11,0,0
598076,2,5,5,3,0,3,28,5.6,133,105,7,5,11,11,5,0,1
729290,2,5,5,8,1,9,28,5.6,134,106,7.06666666666667,11,5,5,5,1,1
729302,2,5,5,14,0,14,37,7.4,141,104,6.93333333333333,5,3,5,3,1,0
729310,2,5,5,3,1,4,32,6.4,71,39,2.6,5,2,5,5,1,1
733980,2,5,5,4,0,4,31,6.2,153,122,8.13333333333333,6,5,5,5,1,1
733994,2,5,5,4,1,5,32,6.4,135,103,6.86666666666667,5,11,5,11,1,0
734004,2,5,5,6,1,7,38,7.6,191,153,10.2,2,5,2,5,0,1
734022,2,5,5,3,0,3,41,8.2,179,138,9.2,5,7,7,7,0,0
734038,2,5,5,3,0,3,31,6.2,180,149,9.93333333333333,4,5,5,4,1,0
829720,2,5,5,2,0,2,37,7.4,185,148,9.86666666666667,6,5,5,5,1,1
829726,2,5,5,9,0,9,33,6.6,165,132,8.8,5,7,7,5,0,1
829732,2,5,5,4,1,5,27,5.4,128,101,6.73333333333333,11,5,5,5,1,1
829740,2,5,5,10,0,10,42,8.4,157,115,7.66666666666667,5,3,3,5,0,1
829774,2,5,5,10,0,10,49,9.8,188,139,9.26666666666667,7,5,5,7,1,0
829792,2,5,5,5,0,5,35,7,202,167,11.1333333333333,5,11,5,11,1,0
829802,2,5,5,11,0,11,32,6.4,158,126,8.4,3,5,3,3,0,0
829824,2,5,5,4,0,4,34,6.8,181,147,9.8,2,5,2,2,0,0
335989,2,6,5,12,0,12,48,9.6,126,78,5.2,6,5,5,6,0,1
335993,2,6,5,5,0,5,37,7.4,143,106,7.06666666666667,8,6,8,6,0,1
336006,2,6,5,11,0,11,54,10.8,170,116,7.73333333333333,3,6,3,6,0,1
336009,2,6,5,7,0,7,29,5.8,163,134,8.93333333333333,7,6,6,7,1,0
336022,2,6,5,4,0,4,32,6.4,134,102,6.8,1,6,1,1,0,0
336031,2,6,5,14,1,15,60,12,155,95,6.33333333333333,2,6,6,6,1,1
336037,2,6,5,12,0,12,50,10,177,127,8.46666666666667,6,7,6,6,1,1
336043,2,6,5,1,0,1,24,4.8,193,169,11.2666666666667,6,5,6,5,1,0
392188,2,6,5,11,1,12,58,11.6,105,47,3.13333333333333,6,4,6,6,1,1
392199,2,6,5,8,0,8,39,7.8,150,111,7.4,2,6,2,6,0,1
392206,2,6,5,4,0,4,35,7,149,114,7.6,8,6,6,6,1,1
392211,2,6,5,16,0,16,38,7.6,164,126,8.4,3,6,6,3,1,0
392216,2,6,5,11,0,11,49,9.8,155,106,7.06666666666667,6,1,1,6,0,1
392220,2,6,5,9,1,10,33,6.6,117,84,5.6,6,7,7,6,0,1
392224,2,6,5,15,0,15,45,9,124,79,5.26666666666667,6,1,6,6,1,1
392240,2,6,5,5,0,5,46,9.2,166,120,8,6,7,6,6,1,1
419113,2,6,5,1,2,3,30,6,143,113,7.53333333333333,4,6,6,6,1,1
419116,2,6,5,2,2,4,47,9.4,142,95,6.33333333333333,5,6,6,6,1,1
419125,2,6,5,6,0,6,41,8.2,172,131,8.73333333333333,8,6,8,8,0,0
419149,2,6,5,15,1,16,39,7.8,182,143,9.53333333333333,1,6,1,1,0,0
419157,2,6,5,10,1,11,55,11,183,128,8.53333333333333,7,6,7,7,0,0
419160,2,6,5,4,4,8,26,5.2,113,87,5.8,3,6,3,6,0,1
419165,2,6,5,4,0,4,37,7.4,146,109,7.26666666666667,6,8,8,8,0,0
501218,2,6,5,17,0,17,52,10.4,188,136,9.06666666666667,10,6,6,6,1,1
501221,2,6,5,5,0,5,33,6.6,169,136,9.06666666666667,6,8,8,8,0,0
501235,2,6,5,6,0,6,34,6.8,149,115,7.66666666666667,6,1,6,1,1,0
501248,2,6,5,4,4,8,24,4.8,176,152,10.1333333333333,8,6,6,6,1,1
501251,2,6,5,1,0,1,13,2.6,179,166,11.0666666666667,7,6,6,7,1,0
501258,2,6,5,6,0,6,46,9.2,177,131,8.73333333333333,3,6,3,3,0,0
501262,2,6,5,7,0,7,25,5,167,142,9.46666666666667,4,6,6,4,1,0
548312,2,6,5,4,1,5,39,7.8,98,59,3.93333333333333,1,6,6,6,1,1
548315,2,6,5,8,0,8,40,8,158,118,7.86666666666667,2,6,6,2,1,0
548321,2,6,5,11,0,11,44,8.8,111,67,4.46666666666667,6,3,6,6,1,1
548326,2,6,5,6,1,7,27,5.4,158,131,8.73333333333333,6,8,8,6,0,1
548330,2,6,5,12,0,12,34,6.8,93,59,3.93333333333333,7,6,6,6,1,1
548334,2,6,5,2,0,2,44,8.8,188,144,9.6,8,6,8,6,0,1
548338,2,6,5,13,0,13,29,5.8,193,164,10.9333333333333,6,10,6,10,1,0
548342,2,6,5,12,0,12,46,9.2,147,101,6.73333333333333,10,6,10,6,0,1
548354,2,6,5,12,4,16,51,10.2,142,91,6.06666666666667,5,6,5,6,0,1
548374,2,6,5,4,0,4,36,7.2,137,101,6.73333333333333,6,4,4,6,0,1
548377,2,6,5,8,0,8,47,9.4,216,169,11.2666666666667,6,2,6,2,1,0
548379,2,6,5,6,0,6,34,6.8,142,108,7.2,4,6,6,6,1,1
548383,2,6,5,6,1,7,47,9.4,163,116,7.73333333333333,6,1,1,1,0,0
548385,2,6,5,7,1,8,35,7,223,188,12.5333333333333,6,3,6,3,1,0
598006,2,6,5,10,0,10,33,6.6,166,133,8.86666666666667,6,5,5,5,0,0
598011,2,6,5,15,0,15,42,8.4,210,168,11.2,7,6,7,7,0,0
598025,2,6,5,4,0,4,30,6,170,140,9.33333333333333,6,3,3,3,0,0
598029,2,6,5,17,0,17,51,10.2,158,107,7.13333333333333,6,7,7,6,0,1
598033,2,6,5,2,0,2,14,2.8,172,158,10.5333333333333,4,6,6,4,1,0
598045,2,6,5,5,0,5,32,6.4,137,105,7,6,1,1,6,0,1
598059,2,6,5,17,0,17,48,9.6,184,136,9.06666666666667,6,2,6,2,1,0
598067,2,6,5,6,0,6,34,6.8,169,135,9,3,6,3,3,0,0
598072,2,6,5,2,1,3,40,8,173,133,8.86666666666667,10,6,10,10,0,0
729294,2,6,5,4,0,4,43,8.6,167,124,8.26666666666667,1,6,1,6,0,1
729298,2,6,5,1,0,1,18,3.6,178,160,10.6666666666667,3,6,3,3,0,0
729306,2,6,5,8,0,8,37,7.4,185,148,9.86666666666667,11,6,11,11,0,0
729314,2,6,5,1,2,3,25,5,126,101,6.73333333333333,6,7,7,6,0,1
734010,2,6,5,5,5,10,36,7.2,187,151,10.0666666666667,2,6,6,2,1,0
734016,2,6,5,0,1,1,30,6,202,172,11.4666666666667,5,6,6,5,1,0
734036,2,6,5,10,0,10,43,8.6,174,131,8.73333333333333,7,6,6,7,1,0
829712,2,6,5,6,0,6,39,7.8,151,112,7.46666666666667,3,6,6,3,1,0
829730,2,6,5,9,0,9,40,8,166,126,8.4,4,6,4,6,0,1
829766,2,6,5,10,0,10,34,6.8,172,138,9.2,1,6,1,1,0,0
829772,2,6,5,7,0,7,33,6.6,119,86,5.73333333333333,6,4,6,6,1,1
829782,2,6,5,6,3,9,41,8.2,190,149,9.93333333333333,5,6,6,5,1,0
829798,2,6,5,12,1,13,34,6.8,164,130,8.66666666666667,6,11,11,11,0,0
829806,2,6,5,0,0,0,24,4.8,120,96,6.4,6,3,3,6,0,1
980918,2,6,5,7,1,8,20,4,112,92,6.13333333333333,6,4,6,6,1,1
980926,2,6,5,8,0,8,50,10,192,142,9.46666666666667,2,6,6,6,1,1
980950,2,6,5,3,0,3,19,3.8,173,154,10.2666666666667,6,13,6,13,1,0
980966,2,6,5,10,0,10,51,10.2,150,99,6.6,13,6,6,6,1,1
980976,2,6,5,11,1,12,35,7,182,147,9.8,4,6,6,4,1,0
980988,2,6,5,9,0,9,41,8.2,147,106,7.06666666666667,11,6,6,6,1,1
980998,2,6,5,7,0,7,47,9.4,207,160,10.6666666666667,7,6,6,7,1,0
981008,2,6,5,13,1,14,36,7.2,159,123,8.2,6,11,6,6,1,1
1082595,2,6,5,5,0,5,37,7.4,158,121,8.06666666666667,2,6,2,2,0,0
1082611,2,6,5,15,0,15,47,9.4,192,145,9.66666666666667,11,6,11,11,0,0
1082614,2,6,5,0,0,0,21,4.2,143,122,8.13333333333333,7,6,6,7,1,0
1082630,2,6,5,6,0,6,46,9.2,186,140,9.33333333333333,6,11,6,6,1,1
1082632,2,6,5,17,0,17,58,11.6,209,151,10.0666666666667,6,13,6,6,1,1
1082635,2,6,5,5,0,5,31,6.2,213,182,12.1333333333333,6,7,6,7,1,0
1082640,2,6,5,15,0,15,47,9.4,196,149,9.93333333333333,13,6,6,6,1,1
1082646,2,6,5,14,1,15,40,8,162,122,8.13333333333333,6,2,2,2,0,0
335994,2,7,5,19,0,19,50,10,209,159,10.6,3,7,7,3,1,0
335996,2,7,5,13,0,13,34,6.8,183,149,9.93333333333333,4,7,7,4,1,0
336002,2,7,5,4,0,4,29,5.8,138,109,7.26666666666667,1,7,1,7,0,1
336013,2,7,5,8,0,8,29,5.8,104,75,5,7,5,7,7,1,1
336017,2,7,5,8,6,14,36,7.2,123,87,5.8,2,7,7,7,1,1
336023,2,7,5,19,1,20,57,11.4,157,100,6.66666666666667,7,3,7,7,1,1
336026,2,7,5,3,2,5,53,10.6,68,15,1,7,1,7,7,1,1
336033,2,7,5,16,0,16,56,11.2,190,134,8.93333333333333,7,4,7,4,1,0
392197,2,7,5,19,0,19,42,8.4,169,127,8.46666666666667,8,7,8,8,0,0
392205,2,7,5,0,1,1,13,2.6,120,107,7.13333333333333,4,7,4,4,0,0
392217,2,7,5,7,0,7,27,5.4,146,119,7.93333333333333,8,7,8,8,0,0
392227,2,7,5,21,0,21,35,7,120,85,5.66666666666667,4,7,4,7,0,1
392230,2,7,5,3,1,4,23,4.6,146,123,8.2,7,5,5,5,0,0
419127,2,7,5,6,0,6,51,10.2,156,105,7,7,1,1,7,0,1
419130,2,7,5,14,2,16,50,10,181,131,8.73333333333333,7,3,7,7,1,1
419137,2,7,5,8,0,8,37,7.4,164,127,8.46666666666667,7,4,7,7,1,1
419147,2,7,5,7,0,7,38,7.6,166,128,8.53333333333333,3,7,3,3,0,0
419170,2,7,5,10,0,10,21,4.2,169,148,9.86666666666667,3,7,3,3,0,0
501206,2,7,5,2,1,3,22,4.4,96,74,4.93333333333333,6,7,6,7,0,1
501210,2,7,5,0,0,0,33,6.6,141,108,7.2,2,7,7,7,1,1
501223,2,7,5,7,0,7,27,5.4,119,92,6.13333333333333,7,10,10,7,0,1
501256,2,7,5,1,0,1,28,5.6,164,136,9.06666666666667,4,7,7,4,1,0
501261,2,7,5,5,0,5,24,4.8,136,112,7.46666666666667,7,8,8,8,0,0
501272,2,7,5,3,0,3,36,7.2,176,140,9.33333333333333,1,7,7,7,1,1
501274,2,7,5,16,1,17,51,10.2,148,97,6.46666666666667,7,1,7,7,1,1
501275,2,7,5,13,0,13,41,8.2,186,145,9.66666666666667,2,7,7,2,1,0
548311,2,7,5,3,0,3,37,7.4,113,76,5.06666666666667,3,7,7,7,1,1
548313,2,7,5,9,1,10,21,4.2,130,109,7.26666666666667,7,10,7,10,1,0
548319,2,7,5,5,0,5,15,3,139,124,8.26666666666667,8,7,8,7,0,1
548344,2,7,5,3,0,3,29,5.8,169,140,9.33333333333333,4,7,4,7,0,1
548347,2,7,5,6,0,6,36,7.2,208,172,11.4666666666667,6,7,7,6,1,0
548351,2,7,5,7,1,8,27,5.4,101,74,4.93333333333333,7,8,7,7,1,1
548360,2,7,5,12,0,12,38,7.6,174,136,9.06666666666667,7,3,7,7,1,1
548372,2,7,5,3,1,4,28,5.6,172,144,9.6,2,7,7,7,1,1
548375,2,7,5,6,0,6,20,4,141,121,8.06666666666667,7,1,7,1,1,0
548382,2,7,5,11,1,12,39,7.8,163,124,8.26666666666667,5,7,5,7,0,1
548384,2,7,5,6,0,6,47,9.4,188,141,9.4,3,7,7,3,1,0
598004,2,7,5,4,0,4,27,5.4,157,130,8.66666666666667,2,7,7,2,1,0
598024,2,7,5,6,2,8,24,4.8,180,156,10.4,5,7,5,5,0,0
598034,2,7,5,2,0,2,30,6,160,130,8.66666666666667,1,7,1,7,0,1
598060,2,7,5,2,0,2,26,5.2,113,87,5.8,10,7,10,7,0,1
598065,2,7,5,5,0,5,35,7,179,144,9.6,7,11,11,7,0,1
598071,2,7,5,7,3,10,37,7.4,184,147,9.8,4,7,7,4,1,0
598075,2,7,5,13,0,13,40,8,193,153,10.2,3,7,3,3,0,0
598077,2,7,5,4,0,4,36,7.2,166,130,8.66666666666667,7,5,5,7,0,1
729284,2,7,5,8,0,8,25,5,164,139,9.26666666666667,7,1,1,1,0,0
729322,2,7,5,11,0,11,24,4.8,173,149,9.93333333333333,7,11,7,11,1,0
733978,2,7,5,12,0,12,42,8.4,169,127,8.46666666666667,7,4,4,7,0,1
734006,2,7,5,16,0,16,32,6.4,158,126,8.4,11,7,11,7,0,1
734030,2,7,5,10,0,10,53,10.6,157,104,6.93333333333333,4,7,7,7,1,1
734046,2,7,5,7,1,8,61,12.2,190,129,8.6,7,5,7,7,1,1
829722,2,7,5,0,1,1,17,3.4,178,161,10.7333333333333,7,4,7,4,1,0
829752,2,7,5,3,0,3,38,7.6,191,153,10.2,6,7,7,6,1,0
829788,2,7,5,11,0,11,36,7.2,153,117,7.8,7,6,6,7,0,1
829794,2,7,5,15,0,15,50,10,159,109,7.26666666666667,3,7,3,7,0,1
829800,2,7,5,5,1,6,35,7,236,201,13.4,7,2,2,2,0,0
829820,2,7,5,5,1,6,37,7.4,114,77,5.13333333333333,11,7,11,7,0,1
980914,2,7,5,12,1,13,50,10,188,138,9.2,1,7,7,7,1,1
980932,2,7,5,18,1,19,43,8.6,171,128,8.53333333333333,7,2,7,7,1,1
980938,2,7,5,2,0,2,47,9.4,165,118,7.86666666666667,6,7,7,6,1,0
980952,2,7,5,8,0,8,45,9,175,130,8.66666666666667,7,1,7,7,1,1
980962,2,7,5,4,0,4,43,8.6,160,117,7.8,12,7,7,7,1,1
980978,2,7,5,1,0,1,31,6.2,178,147,9.8,7,11,7,11,1,0
980986,2,7,5,7,0,7,30,6,152,122,8.13333333333333,2,7,7,7,1,1
1082597,2,7,5,7,0,7,44,8.8,179,135,9,7,1,7,7,1,1
1082600,2,7,5,3,0,3,42,8.4,159,117,7.8,7,11,7,7,1,1
1082602,2,7,5,8,0,8,18,3.6,143,125,8.33333333333333,2,7,7,7,1,1
1082606,2,7,5,15,0,15,47,9.4,177,130,8.66666666666667,7,13,7,7,1,1
1082612,2,7,5,17,0,17,68,13.6,199,131,8.73333333333333,4,7,7,7,1,1
1082618,2,7,5,0,0,0,35,7,161,126,8.4,7,12,7,12,1,0
1082628,2,7,5,10,1,11,47,9.4,163,116,7.73333333333333,7,2,2,7,0,1
1082641,2,7,5,14,1,15,52,10.4,231,179,11.9333333333333,7,4,7,4,1,0
1082647,2,7,5,12,0,12,41,8.2,163,122,8.13333333333333,7,12,7,12,1,0
1082649,2,7,5,2,0,2,32,6.4,108,76,5.06666666666667,7,1,7,7,1,1
335999,2,8,5,10,0,10,47,9.4,155,108,7.2,7,8,8,8,1,1
336012,2,8,5,6,0,6,30,6,145,115,7.66666666666667,3,8,8,8,1,1
336019,2,8,5,14,0,14,41,8.2,199,158,10.5333333333333,8,1,1,1,0,0
336025,2,8,5,17,0,17,61,12.2,195,134,8.93333333333333,6,8,8,6,1,0
336029,2,8,5,2,1,3,23,4.6,179,156,10.4,8,7,8,7,1,0
336039,2,8,5,5,0,5,31,6.2,157,126,8.4,2,8,8,2,1,0
392189,2,8,5,5,0,5,35,7,102,67,4.46666666666667,8,1,1,8,0,1
392201,2,8,5,6,0,6,66,13.2,166,100,6.66666666666667,3,8,8,8,1,1
392214,2,8,5,17,2,19,34,6.8,179,145,9.66666666666667,3,8,3,3,0,0
392228,2,8,5,0,0,0,40,8,174,134,8.93333333333333,8,6,8,6,1,0
392233,2,8,5,1,0,1,41,8.2,161,120,8,8,1,8,8,1,1
392234,2,8,5,6,0,6,40,8,135,95,6.33333333333333,8,4,8,4,1,0
392241,2,8,5,21,1,22,45,9,171,126,8.4,2,8,2,2,0,0
392242,2,8,5,3,0,3,59,11.8,154,95,6.33333333333333,6,8,8,8,1,1
419111,2,8,5,16,0,16,56,11.2,162,106,7.06666666666667,8,1,8,1,1,0
419135,2,8,5,13,0,13,48,9.6,173,125,8.33333333333333,8,7,8,7,1,0
419140,2,8,5,5,0,5,46,9.2,182,136,9.06666666666667,1,8,1,1,0,0
419143,2,8,5,6,0,6,36,7.2,179,143,9.53333333333333,7,8,7,7,0,0
419146,2,8,5,17,1,18,48,9.6,160,112,7.46666666666667,8,5,5,5,0,0
419150,2,8,5,7,1,8,30,6,185,155,10.3333333333333,2,8,8,8,1,1
419152,2,8,5,3,0,3,35,7,139,104,6.93333333333333,8,3,3,8,0,1
419161,2,8,5,3,1,4,37,7.4,175,138,9.2,4,8,8,8,1,1
419168,2,8,5,2,0,2,19,3.8,143,124,8.26666666666667,3,8,3,3,0,0
501208,2,8,5,6,0,6,23,4.6,164,141,9.4,1,8,1,1,0,0
501229,2,8,5,8,0,8,39,7.8,173,134,8.93333333333333,8,7,8,7,1,0
501241,2,8,5,12,1,13,57,11.4,166,109,7.26666666666667,3,8,3,3,0,0
501244,2,8,5,7,0,7,38,7.6,170,132,8.8,8,1,8,1,1,0
501264,2,8,5,10,0,10,40,8,137,97,6.46666666666667,10,8,8,8,1,1
548316,2,8,5,3,0,3,35,7,194,159,10.6,8,3,8,3,1,0
548357,2,8,5,15,0,15,40,8,161,121,8.06666666666667,3,8,3,3,0,0
548364,2,8,5,10,0,10,31,6.2,171,140,9.33333333333333,8,4,8,4,1,0
548378,2,8,5,10,0,10,44,8.8,127,83,5.53333333333333,8,5,5,8,0,1
501215,2,9,5,2,0,2,32,6.4,183,151,10.0666666666667,7,9,9,9,1,1
501220,2,9,5,11,0,11,40,8,132,92,6.13333333333333,9,3,9,9,1,1
501234,2,9,5,10,2,12,23,4.6,130,107,7.13333333333333,9,8,9,8,1,0
501238,2,9,5,2,0,2,29,5.8,158,129,8.6,9,6,6,6,0,0
501243,2,9,5,8,0,8,61,12.2,141,80,5.33333333333333,6,9,9,9,1,1
501263,2,9,5,14,0,14,73,14.6,98,25,1.66666666666667,9,5,9,9,1,1
501266,2,9,5,2,0,2,29,5.8,153,124,8.26666666666667,3,9,3,3,0,0
501207,2,10,5,5,0,5,32,6.4,113,81,5.4,10,4,4,10,0,1
501212,2,10,5,6,0,6,37,7.4,149,112,7.46666666666667,10,9,9,10,0,1
501231,2,10,5,11,2,13,40,8,143,103,6.86666666666667,3,10,10,3,1,0
501237,2,10,5,4,1,5,35,7,182,147,9.8,2,10,10,2,1,0
501246,2,10,5,6,0,6,27,5.4,161,134,8.93333333333333,10,7,10,7,1,0
501253,2,10,5,2,0,2,32,6.4,120,88,5.86666666666667,4,10,4,10,0,1
501255,2,10,5,5,0,5,43,8.6,137,94,6.26666666666667,8,10,8,10,0,1
548327,2,10,5,5,0,5,48,9.6,156,108,7.2,10,3,3,10,0,1
548335,2,10,5,9,0,9,35,7,165,130,8.66666666666667,3,10,10,3,1,0
548346,2,10,5,7,2,9,39,7.8,178,139,9.26666666666667,10,8,8,8,0,0
548353,2,10,5,1,1,2,31,6.2,187,156,10.4,8,10,8,8,0,0
548356,2,10,5,11,0,11,31,6.2,121,90,6,10,7,7,7,0,0
548358,2,10,5,7,0,7,35,7,151,116,7.73333333333333,1,10,1,1,0,0
548367,2,10,5,12,0,12,38,7.6,174,136,9.06666666666667,10,2,10,2,1,0
548370,2,10,5,1,0,1,26,5.2,171,145,9.66666666666667,5,10,5,5,0,0
548380,2,10,5,11,3,14,35,7,137,102,6.8,10,1,1,1,0,0
598005,2,10,5,5,0,5,18,3.6,127,109,7.26666666666667,11,10,10,11,1,0
598014,2,10,5,6,1,7,58,11.6,146,88,5.86666666666667,10,5,5,10,0,1
598016,2,10,5,7,1,8,34,6.8,184,150,10,7,10,7,7,0,0
598023,2,10,5,1,0,1,39,7.8,120,81,5.4,10,11,10,11,1,0
598032,2,10,5,9,1,10,37,7.4,264,227,15.1333333333333,2,10,10,2,1,0
598040,2,10,5,11,1,12,37,7.4,165,128,8.53333333333333,6,10,10,6,1,0
598043,2,10,5,6,0,6,43,8.6,165,122,8.13333333333333,10,3,3,3,0,0
598047,2,10,5,10,0,10,35,7,188,153,10.2,10,2,2,2,0,0
598058,2,10,5,3,1,4,29,5.8,153,124,8.26666666666667,10,1,1,1,0,0
598015,2,11,5,10,0,10,25,5,115,90,6,6,11,6,11,0,1
598018,2,11,5,4,0,4,33,6.6,181,148,9.86666666666667,1,11,1,1,0,0
598026,2,11,5,9,0,9,25,5,124,99,6.6,11,4,4,11,0,1
598044,2,11,5,5,0,5,25,5,130,105,7,11,7,7,11,0,1
598049,2,11,5,3,0,3,33,6.6,81,48,3.2,11,6,6,11,0,1
598056,2,11,5,16,1,17,46,9.2,224,178,11.8666666666667,11,3,11,3,1,0
598074,2,11,5,5,0,5,30,6,131,101,6.73333333333333,11,1,1,11,0,1
729300,2,11,5,1,1,2,33,6.6,194,161,10.7333333333333,4,11,11,4,1,0
733998,2,11,5,7,0,7,44,8.8,144,100,6.66666666666667,6,11,11,11,1,1
734026,2,11,5,5,0,5,45,9,161,116,7.73333333333333,11,2,2,11,0,1
734034,2,11,5,4,0,4,43,8.6,186,143,9.53333333333333,3,11,11,11,1,1
829716,2,11,5,5,0,5,37,7.4,210,173,11.5333333333333,3,11,3,3,0,0
829724,2,11,5,15,0,15,58,11.6,167,109,7.26666666666667,2,11,11,11,1,1
829736,2,11,5,12,0,12,32,6.4,168,136,9.06666666666667,11,6,6,6,0,0
829756,2,11,5,6,0,6,45,9,158,113,7.53333333333333,7,11,7,7,0,0
829786,2,11,5,3,0,3,29,5.8,168,139,9.26666666666667,1,11,11,1,1,0
980912,2,11,5,11,0,11,49,9.8,228,179,11.9333333333333,2,11,11,2,1,0
980928,2,11,5,4,0,4,29,5.8,143,114,7.6,11,7,11,11,1,1
980934,2,11,5,5,0,5,53,10.6,136,83,5.53333333333333,13,11,11,11,1,1
980940,2,11,5,11,0,11,58,11.6,144,86,5.73333333333333,11,4,11,11,1,1
980972,2,11,5,2,0,2,33,6.6,127,94,6.26666666666667,11,13,11,11,1,1
980996,2,11,5,13,0,13,44,8.8,180,136,9.06666666666667,4,11,4,11,0,1
981014,2,11,5,9,1,10,39,7.8,172,133,8.86666666666667,1,11,11,1,1,0
981022,2,11,5,10,0,10,43,8.6,163,120,8,13,11,11,11,1,1
1082596,2,11,5,8,0,8,48,9.6,136,88,5.86666666666667,11,13,11,11,1,1
1082604,2,11,5,7,0,7,39,7.8,173,134,8.93333333333333,1,11,11,1,1,0
1082634,2,11,5,8,0,8,33,6.6,149,116,7.73333333333333,11,12,11,12,1,0
1082638,2,11,5,11,0,11,37,7.4,139,102,6.8,11,7,7,11,0,1
1082643,2,11,5,5,1,6,33,6.6,155,122,8.13333333333333,13,11,11,11,1,1
980906,2,12,5,14,0,14,37,7.4,122,85,5.66666666666667,7,12,7,12,0,1
980936,2,12,5,8,1,9,32,6.4,186,154,10.2666666666667,12,2,12,2,1,0
980948,2,12,5,6,5,11,35,7,119,84,5.6,11,12,12,12,1,1
980970,2,12,5,10,0,10,38,7.6,163,125,8.33333333333333,6,12,12,12,1,1
980984,2,12,5,1,0,1,20,4,138,118,7.86666666666667,12,11,11,11,0,0
981002,2,12,5,1,0,1,33,6.6,122,89,5.93333333333333,12,6,12,12,1,1
981010,2,12,5,1,0,1,35,7,173,138,9.2,12,4,4,12,0,1
1082592,2,12,5,4,0,4,43,8.6,185,142,9.46666666666667,12,7,0,12,0,1
1082599,2,12,5,7,0,7,38,7.6,206,168,11.2,12,6,12,6,1,0
1082615,2,12,5,13,0,13,37,7.4,177,140,9.33333333333333,12,11,12,12,1,1
1082629,2,12,5,13,0,13,37,7.4,162,125,8.33333333333333,12,13,12,12,1,1
1082631,2,12,5,12,0,12,59,11.8,156,97,6.46666666666667,1,12,12,12,1,1
1082642,2,12,5,5,0,5,41,8.2,169,128,8.53333333333333,6,12,6,6,0,0
1082645,2,12,5,6,0,6,36,7.2,74,38,2.53333333333333,12,4,12,12,1,1
1082650,2,12,5,8,1,9,32,6.4,130,98,6.53333333333333,7,12,7,7,0,0
980910,2,13,5,7,2,9,45,9,162,117,7.8,4,13,13,13,1,1
980916,2,13,5,4,0,4,42,8.4,164,122,8.13333333333333,13,12,12,13,0,1
980922,2,13,5,6,0,6,35,7,144,109,7.26666666666667,7,13,13,13,1,1
980942,2,13,5,6,0,6,47,9.4,181,134,8.93333333333333,13,2,2,13,0,1
980954,2,13,5,14,0,14,62,12.4,196,134,8.93333333333333,12,13,13,13,1,1
980960,2,13,5,10,0,10,34,6.8,155,121,8.06666666666667,13,4,13,4,1,0
980980,2,13,5,2,0,2,36,7.2,159,123,8.2,1,13,13,13,1,1
980992,2,13,5,11,0,11,37,7.4,245,208,13.8666666666667,2,13,13,2,1,0
981006,2,13,5,6,0,6,45,9,125,80,5.33333333333333,13,1,13,13,1,1
981012,2,13,5,18,0,18,51,10.2,173,122,8.13333333333333,13,7,13,13,1,1
1082603,2,13,5,2,0,2,46,9.2,172,126,8.4,13,12,13,13,1,1
1082610,2,13,5,11,0,11,48,9.6,214,166,11.0666666666667,13,2,13,2,1,0
1082613,2,13,5,6,0,6,62,12.4,188,126,8.4,1,13,13,13,1,1
1082616,2,13,5,7,0,7,43,8.6,189,146,9.73333333333333,13,4,13,4,1,0
1082621,2,13,5,15,0,15,38,7.6,135,97,6.46666666666667,2,13,13,13,1,1
1082637,2,13,5,11,2,13,49,9.8,190,141,9.4,4,13,13,13,1,1
